Sample	feature	coverage
A1E02M04	DonB_bin_106	11.76
A1E02M04	DonB_bin_107	25.13
A1E02M04	DonB_bin_108	3.58
A1E02M04	DonB_bin_109	20.92
A1E02M04	DonB_bin_11	19.12
A1E02M04	DonB_bin_110	90.65
A1E02M04	DonB_bin_111	0.31
A1E02M04	DonB_bin_112	18.39
A1E02M04	DonB_bin_113	46.92
A1E02M04	DonB_bin_114	10.92
A1E02M04	DonB_bin_115	0.44
A1E02M04	DonB_bin_116	0.75
A1E02M04	DonB_bin_117	99.9
A1E02M04	DonB_bin_118	3.39
A1E02M04	DonB_bin_119	8.81
A1E02M04	DonB_bin_12	88.73
A1E02M04	DonB_bin_120	18.17
A1E02M04	DonB_bin_121	7.32
A1E02M04	DonB_bin_122	99.95
A1E02M04	DonB_bin_123	7.07
A1E02M04	DonB_bin_124	2.78
A1E02M04	DonB_bin_125	6.35
A1E02M04	DonB_bin_126	12.81
A1E02M04	DonB_bin_127	20.21
A1E02M04	DonB_bin_128	7.84
A1E02M04	DonB_bin_129	3.74
A1E02M04	DonB_bin_13	4.37
A1E02M04	DonB_bin_130	6.73
A1E02M04	DonB_bin_131	99.96
A1E02M04	DonB_bin_132	0.47
A1E02M04	DonB_bin_133	0.04
A1E02M04	DonB_bin_134	15.15
A1E02M04	DonB_bin_135	1.74
A1E02M04	DonB_bin_136	0.54
A1E02M04	DonB_bin_137	2.14
A1E02M04	DonB_bin_138	15.27
A1E02M04	DonB_bin_139	84.14
A1E02M04	DonB_bin_14	9.34
A1E02M04	DonB_bin_140	7.14
A1E02M04	DonB_bin_141	50.12
A1E02M04	DonB_bin_142	0.7
A1E02M04	DonB_bin_15	17.33
A1E02M04	DonB_bin_16	9.12
A1E02M04	DonB_bin_17	1.03
A1E02M04	DonB_bin_18	0.59
A1E02M04	DonB_bin_19	0.26
A1E02M04	DonB_bin_2	5.53
A1E02M04	DonB_bin_20	1.57
A1E02M04	DonB_bin_21	33.35
A1E02M04	DonB_bin_22	1.7
A1E02M04	DonB_bin_23	0.94
A1E02M04	DonB_bin_24	4.25
A1E02M04	DonB_bin_25	0.84
A1E02M04	DonB_bin_26	3.66
A1E02M04	DonB_bin_27	1.6
A1E02M04	DonB_bin_28	3.73
A1E02M04	DonB_bin_29	1.18
A1E02M04	DonB_bin_3	5.16
A1E02M04	DonB_bin_30	0.69
A1E02M04	DonB_bin_31	4.26
A1E02M04	DonB_bin_32	3.18
A1E02M04	DonB_bin_33	12.62
A1E02M04	DonB_bin_34	17.3
A1E02M04	DonB_bin_35	29.1
A1E02M04	DonB_bin_36	18.52
A1E02M04	DonB_bin_37	14.73
A1E02M04	DonB_bin_38	9.4
A1E02M04	DonB_bin_39	7.19
A1E02M04	DonB_bin_4	98.74
A1E02M04	DonB_bin_40	4.83
A1E02M04	DonB_bin_41	99.46
A1E02M04	DonB_bin_42	6.8
A1E02M04	DonB_bin_43	1.32
A1E02M04	DonB_bin_44	2.68
A1E02M04	DonB_bin_45	14.84
A1E02M04	DonB_bin_46	9.24
A1E02M04	DonB_bin_47	2.42
A1E02M04	DonB_bin_48	4.18
A1E02M04	DonB_bin_49	11.64
A1E02M04	DonB_bin_5	1.52
A1E02M04	DonB_bin_50	4.82
A1E02M04	DonB_bin_51	5.5
A1E02M04	DonB_bin_52	89.68
A1E02M04	DonB_bin_53	0.56
A1E02M04	DonB_bin_54	9.99
A1E02M04	DonB_bin_55	1.08
A1E02M04	DonB_bin_56	41.04
A1E02M04	DonB_bin_57	3.39
A1E02M04	DonB_bin_58	0.03
A1E02M04	DonB_bin_59	99.99
A1E02M04	DonB_bin_6	0.72
A1E02M04	DonB_bin_60	15.51
A1E02M04	DonB_bin_61	3.45
A1E02M04	DonB_bin_62	99.33
A1E02M04	DonB_bin_63	0.41
A1E02M04	DonB_bin_64	3.87
A1E02M04	DonB_bin_65	10.74
A1E02M04	DonB_bin_66	0.96
A1E02M04	DonB_bin_67	17.57
A1E02M04	DonB_bin_68	4.19
A1E02M04	DonB_bin_69	23.91
A1E02M04	DonB_bin_7	18.01
A1E02M04	DonB_bin_70	6.99
A1E02M04	DonB_bin_71	0.19
A1E02M04	DonB_bin_72	11.71
A1E02M04	DonB_bin_73	3.48
A1E02M04	DonB_bin_74	26.41
A1E02M04	DonB_bin_75	3.04
A1E02M04	DonB_bin_76	20.55
A1E02M04	DonB_bin_77	4.6
A1E02M04	DonB_bin_78	26
A1E02M04	DonB_bin_79	0.15
A1E02M04	DonB_bin_8	2.37
A1E02M04	DonB_bin_80	98.92
A1E02M04	DonB_bin_81	12.79
A1E02M04	DonB_bin_82	12.13
A1E02M04	DonB_bin_83	1.99
A1E02M04	DonB_bin_84	4.61
A1E02M04	DonB_bin_85	3.96
A1E02M04	DonB_bin_86	70.31
A1E02M04	DonB_bin_87	2.39
A1E02M04	DonB_bin_88	0.64
A1E02M04	DonB_bin_89	6.68
A1E02M04	DonB_bin_9	5.12
A1E02M04	DonB_bin_90	7.25
A1E02M04	DonB_bin_91	5.43
A1E02M04	DonB_bin_92	91.97
A1E02M04	DonB_bin_93	7.19
A1E02M04	DonB_bin_94	62.46
A1E02M04	DonB_bin_95	1.87
A1E02M04	DonB_bin_96	6.06
A1E02M04	DonB_bin_97	1.2
A1E02M04	DonB_bin_98	90.49
A1E02M04	DonB_bin_99	13.78
A1E02M05	DonA_UnBin	26.32
A1E02M05	DonA_bin_1	63.93
A1E02M05	DonA_bin_10	6.05
A1E02M05	DonA_bin_100	50
A1E02M05	DonA_bin_101	34.17
A1E02M05	DonA_bin_102	77.33
A1E02M05	DonA_bin_103	57.29
A1E02M05	DonA_bin_104	41.73
A1E02M05	DonA_bin_105	27.22
A1E02M05	DonA_bin_106	68.13
A1E02M05	DonA_bin_107	10.37
A1E02M05	DonA_bin_108	15.69
A1E02M05	DonA_bin_109	78.73
A1E02M05	DonA_bin_11	37.39
A1E02M05	DonA_bin_110	14.26
A1E02M05	DonA_bin_111	46.01
A1E02M05	DonA_bin_112	38.74
A1E02M05	DonA_bin_113	47.53
A1E02M05	DonA_bin_114	92.85
A1E02M05	DonA_bin_115	5.22
A1E02M05	DonA_bin_116	14.39
A1E02M05	DonA_bin_117	12.22
A1E02M05	DonA_bin_118	13.91
A1E02M05	DonA_bin_119	21.03
A1E02M05	DonA_bin_12	99.5
A1E02M05	DonA_bin_120	26.1
A1E02M05	DonA_bin_121	18.32
A1E02M05	DonA_bin_122	64.6
A1E02M05	DonA_bin_123	88.41
A1E02M05	DonA_bin_124	70.23
A1E02M05	DonA_bin_125	4.75
A1E02M05	DonA_bin_126	47.88
A1E02M05	DonA_bin_127	40.97
A1E02M05	DonA_bin_128	11.93
A1E02M05	DonA_bin_129	30.83
A1E02M05	DonA_bin_13	11.98
A1E02M05	DonA_bin_130	20.47
A1E02M05	DonA_bin_131	15.03
A1E02M05	DonA_bin_132	58
A1E02M05	DonA_bin_133	80.47
A1E02M05	DonA_bin_14	21.37
A1E02M05	DonA_bin_15	58.45
A1E02M05	DonA_bin_16	99.96
A1E02M05	DonA_bin_17	17.86
A1E02M05	DonA_bin_18	26.88
A1E02M05	DonA_bin_19	56.26
A1E02M05	DonA_bin_2	92.33
A1E02M05	DonA_bin_20	7.75
A1E02M05	DonA_bin_21	47.27
A1E02M05	DonA_bin_22	43.39
A1E02M05	DonA_bin_23	34.27
A1E02M05	DonA_bin_24	52.16
A1E02M05	DonA_bin_25	16.85
A1E02M05	DonA_bin_26	9.87
A1E02M05	DonA_bin_27	53.31
A1E02M05	DonA_bin_28	80.21
A1E02M05	DonA_bin_29	22.59
A1E02M05	DonA_bin_3	99.27
A1E02M05	DonA_bin_30	98.85
A1E02M05	DonA_bin_31	44.55
A1E02M05	DonA_bin_32	96.88
A1E02M05	DonA_bin_33	82.58
A1E02M05	DonA_bin_34	15.86
A1E02M05	DonA_bin_35	0.82
A1E02M05	DonA_bin_36	8.46
A1E02M05	DonA_bin_37	26.42
A1E02M05	DonA_bin_38	71.68
A1E02M05	DonA_bin_39	80.07
A1E02M05	DonA_bin_4	7.45
A1E02M05	DonA_bin_40	80.58
A1E02M05	DonA_bin_41	8.71
A1E02M05	DonA_bin_42	44.13
A1E02M05	DonA_bin_43	78.58
A1E02M05	DonA_bin_44	0.85
A1E02M05	DonA_bin_45	30.86
A1E02M05	DonA_bin_46	99.52
A1E02M05	DonA_bin_47	0.79
A1E02M05	DonA_bin_48	96.85
A1E02M05	DonA_bin_49	34.3
A1E02M05	DonA_bin_5	21.01
A1E02M05	DonA_bin_50	88.85
A1E02M05	DonA_bin_51	4.72
A1E02M05	DonA_bin_52	98.18
A1E02M05	DonA_bin_53	71.76
A1E02M05	DonA_bin_54	14.71
A1E02M05	DonA_bin_55	99.77
A1E02M05	DonA_bin_56	93.24
A1E02M05	DonA_bin_57	58.31
A1E02M05	DonA_bin_58	99.89
A1E02M05	DonA_bin_59	7.32
A1E02M05	DonA_bin_6	14.47
A1E02M05	DonA_bin_60	15.86
A1E02M05	DonA_bin_61	7.3
A1E02M05	DonA_bin_62	35.52
A1E02M05	DonA_bin_63	65.55
A1E02M05	DonA_bin_64	75.31
A1E02M05	DonA_bin_65	46.84
A1E02M05	DonA_bin_66	5.18
A1E02M05	DonA_bin_67	8.55
A1E02M05	DonA_bin_68	15.97
A1E02M05	DonA_bin_69	48.52
A1E02M05	DonA_bin_7	93.01
A1E02M05	DonA_bin_70	10.96
A1E02M05	DonA_bin_71	37.75
A1E02M05	DonA_bin_72	10.86
A1E02M05	DonA_bin_73	23.31
A1E02M05	DonA_bin_74	39.91
A1E02M05	DonA_bin_75	26.99
A1E02M05	DonA_bin_76	83.67
A1E02M05	DonA_bin_77	20.04
A1E02M05	DonA_bin_78	4.55
A1E02M05	DonA_bin_79	99.93
A1E02M05	DonA_bin_8	88.9
A1E02M05	DonA_bin_80	40.12
A1E02M05	DonA_bin_81	10.1
A1E02M05	DonA_bin_82	25.73
A1E02M05	DonA_bin_83	12.63
A1E02M05	DonA_bin_84	35.5
A1E02M05	DonA_bin_85	15.45
A1E02M05	DonA_bin_86	17.94
A1E02M05	DonA_bin_87	21.29
A1E02M05	DonA_bin_88	50.35
A1E02M05	DonA_bin_89	24.48
A1E02M05	DonA_bin_9	54.75
A1E02M05	DonA_bin_90	6.07
A1E02M05	DonA_bin_91	33.01
A1E02M05	DonA_bin_92	80.85
A1E02M05	DonA_bin_93	97.05
A1E02M05	DonA_bin_94	58.89
A1E02M05	DonA_bin_95	37.01
A1E02M05	DonA_bin_96	58.27
A1E02M05	DonA_bin_97	6.79
A1E02M05	DonA_bin_98	2.14
A1E02M05	DonA_bin_99	9.44
A1E02M05	DonB_UnBin	14.05
A1E02M05	DonB_bin_1	69.1
A1E02M05	DonB_bin_10	14.18
A1E02M05	DonB_bin_100	34.58
A1E02M05	DonB_bin_101	12.88
A1E02M05	DonB_bin_102	5.5
A1E02M05	DonB_bin_103	80.33
A1E02M05	DonB_bin_104	9.04
A1E02M05	DonB_bin_105	79.34
A1E02M05	DonB_bin_106	10.71
A1E02M05	DonB_bin_107	50.7
A1E02M05	DonB_bin_108	44.25
A1E02M05	DonB_bin_109	28.15
A1E02M05	DonB_bin_11	19.16
A1E02M05	DonB_bin_110	87.93
A1E02M05	DonB_bin_111	0.31
A1E02M05	DonB_bin_112	27.04
A1E02M05	DonB_bin_113	65.87
A1E02M05	DonB_bin_114	18.43
A1E02M05	DonB_bin_115	0.52
A1E02M05	DonB_bin_116	2.25
A1E02M05	DonB_bin_117	98.52
A1E02M05	DonB_bin_118	5.36
A1E02M05	DonB_bin_119	13.09
A1E02M05	DonB_bin_12	71.5
A1E02M05	DonB_bin_120	25.59
A1E02M05	DonB_bin_121	12.75
A1E02M05	DonB_bin_122	99.91
A1E02M05	DonB_bin_123	7.95
A1E02M05	DonB_bin_124	3.67
A1E02M05	DonB_bin_125	2.7
A1E02M05	DonB_bin_126	21.42
A1E02M05	DonB_bin_127	24.94
A1E02M05	DonB_bin_128	9.22
A1E02M05	DonB_bin_129	7.67
A1E02M05	DonB_bin_13	7.67
A1E02M05	DonB_bin_130	13.02
A1E02M05	DonB_bin_131	99.96
A1E02M05	DonB_bin_132	0.75
A1E02M05	DonB_bin_133	0.05
A1E02M05	DonB_bin_134	35.49
A1E02M05	DonB_bin_135	4.52
A1E02M05	DonB_bin_136	0.81
A1E02M05	DonB_bin_137	20.48
A1E02M05	DonB_bin_138	10.61
A1E02M05	DonB_bin_139	78.21
A1E02M05	DonB_bin_14	16.95
A1E02M05	DonB_bin_140	18.91
A1E02M05	DonB_bin_141	65.75
A1E02M05	DonB_bin_142	1.63
A1E02M05	DonB_bin_15	34.93
A1E02M05	DonB_bin_16	13.43
A1E02M05	DonB_bin_17	1.19
A1E02M05	DonB_bin_18	1.35
A1E02M05	DonB_bin_19	0.59
A1E02M05	DonB_bin_2	6.44
A1E02M05	DonB_bin_20	13.66
A1E02M05	DonB_bin_21	41.17
A1E02M05	DonB_bin_22	2.7
A1E02M05	DonB_bin_23	6.69
A1E02M05	DonB_bin_24	2.7
A1E02M05	DonB_bin_25	4.78
A1E02M05	DonB_bin_26	8.32
A1E02M05	DonB_bin_27	1.63
A1E02M05	DonB_bin_28	10.83
A1E02M05	DonB_bin_29	1.31
A1E02M05	DonB_bin_3	12.94
A1E02M05	DonB_bin_30	3.26
A1E02M05	DonB_bin_31	4.08
A1E02M05	DonB_bin_32	3.81
A1E02M05	DonB_bin_33	14.8
A1E02M05	DonB_bin_34	39.87
A1E02M05	DonB_bin_35	28.67
A1E02M05	DonB_bin_36	57.32
A1E02M05	DonB_bin_37	19.37
A1E02M05	DonB_bin_38	15.51
A1E02M05	DonB_bin_39	33.88
A1E02M05	DonB_bin_4	98.07
A1E02M05	DonB_bin_40	5.77
A1E02M05	DonB_bin_41	97.84
A1E02M05	DonB_bin_42	11.92
A1E02M05	DonB_bin_43	8.66
A1E02M05	DonB_bin_44	28.55
A1E02M05	DonB_bin_45	17.67
A1E02M05	DonB_bin_46	43.68
A1E02M05	DonB_bin_47	3.67
A1E02M05	DonB_bin_48	17.99
A1E02M05	DonB_bin_49	22.6
A1E02M05	DonB_bin_5	3
A1E02M05	DonB_bin_50	3.92
A1E02M05	DonB_bin_51	1.93
A1E02M05	DonB_bin_52	55.02
A1E02M05	DonB_bin_53	1.06
A1E02M05	DonB_bin_54	84.82
A1E02M05	DonB_bin_55	2.09
A1E02M05	DonB_bin_56	65.05
A1E02M05	DonB_bin_57	4.63
A1E02M05	DonB_bin_58	0.03
A1E02M05	DonB_bin_59	99.91
A1E02M05	DonB_bin_6	1.48
A1E02M05	DonB_bin_60	18.44
A1E02M05	DonB_bin_61	6.76
A1E02M05	DonB_bin_62	98.98
A1E02M05	DonB_bin_63	0.59
A1E02M05	DonB_bin_64	6.25
A1E02M05	DonB_bin_65	78.15
A1E02M05	DonB_bin_66	1.61
A1E02M05	DonB_bin_67	20.67
A1E02M05	DonB_bin_68	3.67
A1E02M05	DonB_bin_69	27.32
A1E02M05	DonB_bin_7	19.88
A1E02M05	DonB_bin_70	8.04
A1E02M05	DonB_bin_71	0.54
A1E02M05	DonB_bin_72	6.98
A1E02M05	DonB_bin_73	3.35
A1E02M05	DonB_bin_74	36.31
A1E02M05	DonB_bin_75	3.52
A1E02M05	DonB_bin_76	23.85
A1E02M05	DonB_bin_77	5.45
A1E02M05	DonB_bin_78	26.22
A1E02M05	DonB_bin_79	0.52
A1E02M05	DonB_bin_8	9.05
A1E02M05	DonB_bin_80	95.14
A1E02M05	DonB_bin_81	30.78
A1E02M05	DonB_bin_82	25.39
A1E02M05	DonB_bin_83	15.76
A1E02M05	DonB_bin_84	5.97
A1E02M05	DonB_bin_85	13.76
A1E02M05	DonB_bin_86	73.29
A1E02M05	DonB_bin_87	4.65
A1E02M05	DonB_bin_88	0.95
A1E02M05	DonB_bin_89	16.85
A1E02M05	DonB_bin_9	7.91
A1E02M05	DonB_bin_90	25.43
A1E02M05	DonB_bin_91	3.49
A1E02M05	DonB_bin_92	80.78
A1E02M05	DonB_bin_93	11.68
A1E02M05	DonB_bin_94	81.17
A1E02M05	DonB_bin_95	3.55
A1E02M05	DonB_bin_96	6.79
A1E02M05	DonB_bin_97	1.5
A1E02M05	DonB_bin_98	57.18
A1E02M05	DonB_bin_99	11.18
A1E02M07	DonA_UnBin	24
A1E02M07	DonA_bin_1	82.02
A1E02M07	DonA_bin_10	20.69
A1E02M07	DonA_bin_100	59.98
A1E02M07	DonA_bin_101	4.09
A1E02M07	DonA_bin_102	99.86
A1E02M07	DonA_bin_103	8.78
A1E02M07	DonA_bin_104	1.16
A1E02M07	DonA_bin_105	12.96
A1E02M07	DonA_bin_106	83.19
A1E02M07	DonA_bin_107	1.25
A1E02M07	DonA_bin_108	23.87
A1E02M07	DonA_bin_109	99.98
A1E02M07	DonA_bin_11	39.09
A1E02M07	DonA_bin_110	2.09
A1E02M07	DonA_bin_111	89.78
A1E02M07	DonA_bin_112	83.6
A1E02M07	DonA_bin_113	41.59
A1E02M07	DonA_bin_114	97.01
A1E02M07	DonA_bin_115	1.55
A1E02M07	DonA_bin_116	0.89
A1E02M07	DonA_bin_117	4.09
A1E02M07	DonA_bin_118	22.75
A1E02M07	DonA_bin_119	47.7
A1E02M07	DonA_bin_12	95.18
A1E02M07	DonA_bin_120	40.11
A1E02M07	DonA_bin_121	15.14
A1E02M07	DonA_bin_122	54.82
A1E02M07	DonA_bin_123	95.03
A1E02M07	DonA_bin_124	45.34
A1E02M07	DonA_bin_125	0.47
A1E02M07	DonA_bin_126	49.65
A1E02M07	DonA_bin_127	9.53
A1E02M07	DonA_bin_128	0.56
A1E02M07	DonA_bin_129	24.44
A1E02M07	DonA_bin_13	27.02
A1E02M07	DonA_bin_130	0.79
A1E02M07	DonA_bin_131	15.92
A1E02M07	DonA_bin_132	96.95
A1E02M07	DonA_bin_133	83.44
A1E02M07	DonA_bin_14	22.85
A1E02M07	DonA_bin_15	91.6
A1E02M07	DonA_bin_16	99.75
A1E02M07	DonA_bin_17	41.14
A1E02M07	DonA_bin_18	32.78
A1E02M07	DonA_bin_19	0.78
A1E02M07	DonA_bin_2	94.21
A1E02M07	DonA_bin_20	24.59
A1E02M07	DonA_bin_21	28.32
A1E02M07	DonA_bin_22	19.63
A1E02M07	DonA_bin_23	32.76
A1E02M07	DonA_bin_24	57.44
A1E02M07	DonA_bin_25	2.63
A1E02M07	DonA_bin_26	16.8
A1E02M07	DonA_bin_27	48.01
A1E02M07	DonA_bin_28	91.77
A1E02M07	DonA_bin_29	41.43
A1E02M07	DonA_bin_3	8.16
A1E02M07	DonA_bin_30	91.87
A1E02M07	DonA_bin_31	38.8
A1E02M07	DonA_bin_32	72.36
A1E02M07	DonA_bin_33	81.66
A1E02M07	DonA_bin_34	37.18
A1E02M07	DonA_bin_35	0.14
A1E02M07	DonA_bin_36	55.86
A1E02M07	DonA_bin_37	6.12
A1E02M07	DonA_bin_38	62.93
A1E02M07	DonA_bin_39	97.58
A1E02M07	DonA_bin_4	10.78
A1E02M07	DonA_bin_40	49.38
A1E02M07	DonA_bin_41	38.96
A1E02M07	DonA_bin_42	0.39
A1E02M07	DonA_bin_43	84.77
A1E02M07	DonA_bin_44	3.64
A1E02M07	DonA_bin_45	12.45
A1E02M07	DonA_bin_46	99.88
A1E02M07	DonA_bin_47	0.57
A1E02M07	DonA_bin_48	80.67
A1E02M07	DonA_bin_49	69.26
A1E02M07	DonA_bin_5	8.4
A1E02M07	DonA_bin_50	91.41
A1E02M07	DonA_bin_51	3.44
A1E02M07	DonA_bin_52	99.7
A1E02M07	DonA_bin_53	69.9
A1E02M07	DonA_bin_54	16.03
A1E02M07	DonA_bin_55	98.5
A1E02M07	DonA_bin_56	99.98
A1E02M07	DonA_bin_57	74.53
A1E02M07	DonA_bin_58	98.08
A1E02M07	DonA_bin_59	0.39
A1E02M07	DonA_bin_6	74.78
A1E02M07	DonA_bin_60	71.86
A1E02M07	DonA_bin_61	1.9
A1E02M07	DonA_bin_62	0.93
A1E02M07	DonA_bin_63	29.8
A1E02M07	DonA_bin_64	99.2
A1E02M07	DonA_bin_65	66.49
A1E02M07	DonA_bin_66	2.99
A1E02M07	DonA_bin_67	57.45
A1E02M07	DonA_bin_68	1.58
A1E02M07	DonA_bin_69	55.68
A1E02M07	DonA_bin_7	57.56
A1E02M07	DonA_bin_70	1.56
A1E02M07	DonA_bin_71	74.31
A1E02M07	DonA_bin_72	9.09
A1E02M07	DonA_bin_73	55.35
A1E02M07	DonA_bin_74	20.31
A1E02M07	DonA_bin_75	50.18
A1E02M07	DonA_bin_76	25.13
A1E02M07	DonA_bin_77	8.95
A1E02M07	DonA_bin_78	3.84
A1E02M07	DonA_bin_79	99.51
A1E02M07	DonA_bin_8	88.18
A1E02M07	DonA_bin_80	65
A1E02M07	DonA_bin_81	63.04
A1E02M07	DonA_bin_82	3.99
A1E02M07	DonA_bin_83	47.89
A1E02M07	DonA_bin_84	43.73
A1E02M07	DonA_bin_85	2.93
A1E02M07	DonA_bin_86	13.11
A1E02M07	DonA_bin_87	2.59
A1E02M07	DonA_bin_88	91.46
A1E02M07	DonA_bin_89	41.87
A1E02M07	DonA_bin_9	74.09
A1E02M07	DonA_bin_90	3.3
A1E02M07	DonA_bin_91	45.62
A1E02M07	DonA_bin_92	90.32
A1E02M07	DonA_bin_93	54.72
A1E02M07	DonA_bin_94	62.53
A1E02M07	DonA_bin_95	41.87
A1E02M07	DonA_bin_96	98.76
A1E02M07	DonA_bin_97	4.4
A1E02M07	DonA_bin_98	3.8
A1E02M07	DonA_bin_99	70.54
A1E02M07	DonB_UnBin	12.31
A1E02M07	DonB_bin_1	74.57
A1E02M07	DonB_bin_10	13.15
A1E02M07	DonB_bin_100	22.81
A1E02M07	DonB_bin_101	8.14
A1E02M07	DonB_bin_102	1.67
A1E02M07	DonB_bin_103	90.3
A1E02M07	DonB_bin_104	18.39
A1E02M07	DonB_bin_105	31.65
A1E02M07	DonB_bin_106	5.64
A1E02M07	DonB_bin_107	2.94
A1E02M07	DonB_bin_108	2.76
A1E02M07	DonB_bin_109	28.08
A1E02M07	DonB_bin_11	1.63
A1E02M07	DonB_bin_110	18.86
A1E02M07	DonB_bin_111	1.78
A1E02M07	DonB_bin_112	25.22
A1E02M07	DonB_bin_113	52.08
A1E02M07	DonB_bin_114	0.79
A1E02M07	DonB_bin_115	1.2
A1E02M07	DonB_bin_116	0.86
A1E02M07	DonB_bin_117	36.38
A1E02M07	DonB_bin_118	2.68
A1E02M07	DonB_bin_119	66.55
A1E02M07	DonB_bin_12	22.88
A1E02M07	DonB_bin_120	31.74
A1E02M07	DonB_bin_121	10.02
A1E02M07	DonB_bin_122	99.93
A1E02M07	DonB_bin_123	1.34
A1E02M07	DonB_bin_124	0.67
A1E02M07	DonB_bin_125	3.47
A1E02M07	DonB_bin_126	2.12
A1E02M07	DonB_bin_127	7.32
A1E02M07	DonB_bin_128	86.05
A1E02M07	DonB_bin_129	0.74
A1E02M07	DonB_bin_13	0.78
A1E02M07	DonB_bin_130	10.55
A1E02M07	DonB_bin_131	99.97
A1E02M07	DonB_bin_132	0.35
A1E02M07	DonB_bin_133	0.05
A1E02M07	DonB_bin_134	33.09
A1E02M07	DonB_bin_135	2
A1E02M07	DonB_bin_136	0.34
A1E02M07	DonB_bin_137	0.7
A1E02M07	DonB_bin_138	46.87
A1E02M07	DonB_bin_139	55.66
A1E02M07	DonB_bin_14	3.24
A1E02M07	DonB_bin_140	3
A1E02M07	DonB_bin_141	74.13
A1E02M07	DonB_bin_142	0.46
A1E02M07	DonB_bin_15	31.31
A1E02M07	DonB_bin_16	16.41
A1E02M07	DonB_bin_17	0.49
A1E02M07	DonB_bin_18	0.63
A1E02M07	DonB_bin_19	0.35
A1E02M07	DonB_bin_2	5.45
A1E02M07	DonB_bin_20	9.24
A1E02M07	DonB_bin_21	54.93
A1E02M07	DonB_bin_22	0.85
A1E02M07	DonB_bin_23	7.39
A1E02M07	DonB_bin_24	2.14
A1E02M07	DonB_bin_25	1.36
A1E02M07	DonB_bin_26	1.53
A1E02M07	DonB_bin_27	0.77
A1E02M07	DonB_bin_28	1.71
A1E02M07	DonB_bin_29	1.04
A1E02M07	DonB_bin_3	4.32
A1E02M07	DonB_bin_30	0.91
A1E02M07	DonB_bin_31	32.36
A1E02M07	DonB_bin_32	2.11
A1E02M07	DonB_bin_33	95.98
A1E02M07	DonB_bin_34	49.38
A1E02M07	DonB_bin_35	17.75
A1E02M07	DonB_bin_36	73.23
A1E02M07	DonB_bin_37	16.11
A1E02M07	DonB_bin_38	17.55
A1E02M07	DonB_bin_39	94.96
A1E02M07	DonB_bin_4	39.63
A1E02M07	DonB_bin_40	2.9
A1E02M07	DonB_bin_41	95.77
A1E02M07	DonB_bin_42	8.85
A1E02M07	DonB_bin_43	5.64
A1E02M07	DonB_bin_44	4.18
A1E02M07	DonB_bin_45	72.79
A1E02M07	DonB_bin_46	1.07
A1E02M07	DonB_bin_47	3.24
A1E02M07	DonB_bin_48	2.17
A1E02M07	DonB_bin_49	3.12
A1E02M07	DonB_bin_5	3.64
A1E02M07	DonB_bin_50	4.26
A1E02M07	DonB_bin_51	2.3
A1E02M07	DonB_bin_52	42.8
A1E02M07	DonB_bin_53	0.77
A1E02M07	DonB_bin_54	2.58
A1E02M07	DonB_bin_55	1.61
A1E02M07	DonB_bin_56	28.73
A1E02M07	DonB_bin_57	3.39
A1E02M07	DonB_bin_58	0.02
A1E02M07	DonB_bin_59	45.31
A1E02M07	DonB_bin_6	1.51
A1E02M07	DonB_bin_60	2.41
A1E02M07	DonB_bin_61	0.2
A1E02M07	DonB_bin_62	43.76
A1E02M07	DonB_bin_63	0.25
A1E02M07	DonB_bin_64	0.49
A1E02M07	DonB_bin_65	3.81
A1E02M07	DonB_bin_66	1.15
A1E02M07	DonB_bin_67	24.42
A1E02M07	DonB_bin_68	33.53
A1E02M07	DonB_bin_69	0.49
A1E02M07	DonB_bin_7	1.09
A1E02M07	DonB_bin_70	8.88
A1E02M07	DonB_bin_71	0.17
A1E02M07	DonB_bin_72	16.85
A1E02M07	DonB_bin_73	16.26
A1E02M07	DonB_bin_74	53.35
A1E02M07	DonB_bin_75	19.01
A1E02M07	DonB_bin_76	18.12
A1E02M07	DonB_bin_77	3.69
A1E02M07	DonB_bin_78	19.52
A1E02M07	DonB_bin_79	0.18
A1E02M07	DonB_bin_8	0.13
A1E02M07	DonB_bin_80	29.95
A1E02M07	DonB_bin_81	17.27
A1E02M07	DonB_bin_82	31.39
A1E02M07	DonB_bin_83	4.22
A1E02M07	DonB_bin_84	6.47
A1E02M07	DonB_bin_85	1.62
A1E02M07	DonB_bin_86	97.22
A1E02M07	DonB_bin_87	2.22
A1E02M07	DonB_bin_88	0.4
A1E02M07	DonB_bin_89	4.66
A1E02M07	DonB_bin_9	3.94
A1E02M07	DonB_bin_90	2.18
A1E02M07	DonB_bin_91	0.46
A1E02M07	DonB_bin_92	28.46
A1E02M07	DonB_bin_93	12.63
A1E02M07	DonB_bin_94	93.7
A1E02M07	DonB_bin_95	2.78
A1E02M07	DonB_bin_96	8.64
A1E02M07	DonB_bin_97	9.38
A1E02M07	DonB_bin_98	44.66
A1E02M07	DonB_bin_99	10.73
A1E02M08	DonA_UnBin	20.46
A1E02M08	DonA_bin_1	73.46
A1E02M08	DonA_bin_10	5.77
A1E02M08	DonA_bin_100	31.26
A1E02M08	DonA_bin_101	5.46
A1E02M08	DonA_bin_102	85.58
A1E02M08	DonA_bin_103	53.71
A1E02M08	DonA_bin_104	29.89
A1E02M08	DonA_bin_105	9.56
A1E02M08	DonA_bin_106	90.49
A1E02M08	DonA_bin_107	1.06
A1E02M08	DonA_bin_108	15.6
